depth,rop,wob,temp_out,rpm,gpm
4044.68,23.08,24.89,150.94,58.1,708.19
4045.69,14.14,4.58,140.19,56.91,734.7
4046.69,8.83,5.6,142.29,59.84,731.04
4047.7,13.71,9.48,142.52,52.73,725.65
4048.7,12.8,9.77,142.63,55.11,718.97
4049.7,14.9,19.34,142.82,57,715.95
4050.7,16.11,19.85,143.35,58.19,712.93
4051.7,15.81,19.38,143.32,55.9,712.72
4052.71,15.63,19.08,143.09,60.23,725
4053.71,13.73,19.89,142.71,54.47,723.92
4054.71,12.93,19.59,142.86,57.61,721.77
4055.71,13.27,19.38,143.16,57.95,717.46
4056.72,13.61,19.3,143.51,53.67,710.13
4057.74,15.19,17.42,143.7,58.59,710.13
4058.74,13.82,19.25,143.74,57.4,704.96
4059.74,14.49,19.81,143.7,58.98,713.36
4060.76,16.2,19.93,143.66,55.54,716.81
4061.77,14.49,20.4,143.58,63.44,718.32
4062.77,14.32,19.51,143.74,57.31,717.89
4063.77,14.51,19.08,143.81,45.86,711.85
4064.77,18.05,20.62,143.85,57.21,713.79
4065.78,19.94,18.91,143.62,55.35,710.99
4066.78,18.8,19.64,143.47,52.94,712.72
4067.78,23.73,18.95,143.35,60.39,710.99
4068.78,25.59,19.81,143.28,58.1,712.28
4069.8,27.41,19.3,143.2,38.48,715.52
4070.8,11.12,15.93,143.09,51.08,718.32
4071.81,18.7,19.21,142.97,59.2,717.03
4072.81,16.93,18.32,142.93,59.69,716.81
4073.81,17.53,19.17,143.05,58.16,717.67
4074.82,17.11,19.17,143.16,57.15,716.16
4075.82,14.62,19.55,143.35,53.92,715.73
4076.83,28.62,21.72,143.47,62.8,706.03
4077.83,30.85,22.02,143.7,52.42,705.17
4078.83,36.43,21.64,143.85,58.56,700.86
4079.83,44.34,21.04,144,61.45,701.51
4080.84,35.38,22.7,144.12,53.19,705.17
4081.84,24.05,22.02,144.31,61.73,706.9
4082.84,22.14,22.45,144.54,56.05,700.86
4083.84,27.34,22.11,144.61,58.92,695.69
4084.85,24.22,22.4,144.73,56.45,693.32
4085.85,24.55,22.74,144.92,43.52,711.21
4086.85,23.58,22.32,144.99,52.45,706.68
4087.85,23.14,22.36,145.03,66.18,696.12
4088.86,18.61,20.53,145.26,61.27,693.53
4089.88,19.46,22.62,145.45,57.95,694.83
4090.88,21.99,22.62,145.57,56.54,701.08
4091.88,27.75,21.77,145.68,59.75,699.57
4092.88,25.96,20.23,145.83,64.05,744.18
4093.89,25.41,21,146.02,61.76,709.05
4094.89,24.71,20.36,146.21,58.53,731.25
4095.89,21.35,20.23,146.4,55.84,730.82
4096.9,19.67,20.49,146.56,60.6,724.57
4097.91,17.38,20.19,146.79,57.09,735.78
4098.92,22.85,21.21,146.98,56.85,724.57
4099.93,18.65,20.06,147.2,58.1,719.61
4100.94,17.29,19.51,148.42,57.95,732.54
4101.95,20.31,20.1,147.93,59.2,731.47
4102.96,18.95,20.06,148.16,56.79,734.27
4103.98,22.44,21.08,147.89,63.8,736.21
4104.98,21.77,20.62,148.16,58.31,734.05
4106,29.1,21.59,148.2,53.77,732.54
4107.01,24.09,21.21,148.08,56.33,733.19
4108.86,18.61,20.53,145.26,61.27,693.53
4109.88,19.46,22.62,145.45,57.95,694.83
4111.88,21.99,22.62,145.57,56.54,701.08
4112.88,27.75,21.77,145.68,59.75,699.57
4114.88,25.96,20.23,145.83,64.05,744.18
4116.89,25.41,21,146.02,61.76,709.05
4117.89,24.71,20.36,146.21,58.53,731.25
4119.89,21.35,20.23,146.4,55.84,730.82
4120.9,19.67,20.49,146.56,60.6,724.57
4121.91,17.38,20.19,146.79,57.09,735.78
4122.92,22.85,21.21,146.98,56.85,724.57
4123.93,18.65,20.06,147.2,58.1,719.61
4124.94,17.29,19.51,148.42,57.95,732.54
4125.95,20.31,20.1,147.93,59.2,731.47
4126.96,18.95,20.06,148.16,56.79,734.27
4127.98,22.44,21.08,147.89,63.8,736.21
4128.98,21.77,20.62,148.16,58.31,734.05
4129.3,30,20,146.82,0,304.06
4130.32,15.87,19.98,151.44,53.13,734.92
4131.35,15.72,23.38,151.55,58.34,733.19
4132.36,21.93,24.28,151.59,52.79,733.84
4133.37,19.75,24.66,151.67,55.32,732.98
4134.38,19.34,25.64,151.67,51.33,733.84
4135.39,20.31,24.7,151.7,52.85,733.19
4136.4,19.24,24.62,151.7,57.52,734.27
4137.41,21.4,24.83,151.7,59.81,733.84
4138.42,23,24.19,151.51,56.82,731.47
4139.43,37.96,24.45,151.25,65.21,727.16
4140.44,57.1,24.4,149.8,48.7,726.08
4141.45,42.37,23.55,149.49,70.12,732.11
4142.48,28.96,24.15,149,81.07,732.76
4143.49,21.27,25.47,148.39,50.32,731.47
4144.5,27.14,24.62,148.08,57.58,731.68
4145.51,21.17,25.64,147.62,62.71,732.98
4146.52,20.76,24.4,147.05,64.9,734.05
4147.53,18.19,24.49,146.4,56.24,733.62
4148.54,16.67,24.92,145.91,66.61,733.84
4149.55,17.38,24.66,145.15,76.1,734.27
4150.56,18,24.45,144.5,77.84,733.84
4151.57,15.08,24.92,143.66,65.57,734.48
4152.58,17.32,24.96,143.01,65.02,732.76
4153.59,21.68,25.3,142.44,48.58,732.11
4154.6,22.45,25.77,141.94,56.76,731.9
4155.61,23.19,25.72,141.45,50.38,730.17
4156.62,23.7,26.36,141.07,49.28,729.96
4157.63,19.55,25.9,140.57,60.54,732.33
4158.66,15.02,26.79,139.96,57.73,729.1
4159.67,15.35,26.41,139.47,48.52,728.66
4160.68,15.62,26.36,138.93,48.95,728.45
4161.69,15.15,25.85,138.25,54.53,729.31
4162.7,15.6,26.66,137.67,42.26,728.02
4163.71,16.76,26.28,137.18,49.77,727.59
4164.72,18.55,25.13,136.64,54.99,727.37
4165.74,15.69,26.02,136.07,49.07,727.37
4166.75,16.3,25.94,135.54,49.92,728.23
4167.76,15.08,26.02,135.04,36.96,728.88
4168.77,13.69,25.21,134.62,51.33,729.31
4169.78,15.97,25.85,134.13,61.18,726.94
4170.79,15.21,26.41,133.67,58.62,726.94
4171.8,17.77,26.32,132.45,50.01,733.97
4172.81,14.55,25.85,132.03,52.85,729.88
4173.82,17.49,26.02,131.69,48.49,729.45
4174.83,17.31,26.02,131.5,46.57,727.51
4175.84,17.59,25.85,131.15,57.98,726.87
4176.85,16.99,25.77,130.89,40.77,729.02
4177.86,18.18,25.55,130.66,36.93,727.3
4178.9,18.49,28.36,130.32,42.2,725.58
4179.91,23.82,28.83,130.09,55.81,722.13
4180.92,20.54,28.41,129.78,54.25,722.56
4181.93,21.63,28.24,129.51,54.8,720.41
4183.97,25.78,28.79,129.06,49.28,717.61
4184.98,35.92,27.85,128.94,33.69,714.81
4185.99,29.79,29.3,128.83,32.59,716.31
4187,31.48,27.68,128.68,55.93,715.02
4188.01,28.43,28.36,128.49,55.99,714.81
4189.03,29.37,28.32,128.33,62.83,716.96
4190.04,23.96,28.75,128.14,58.46,716.53
4191.05,24.6,28.49,127.99,63.53,718.04
4192.06,21.5,28.49,127.8,62.07,718.68
4193.07,21.76,28.32,127.65,65.79,717.61
4194.08,23.45,27.68,127.46,62.37,714.81
4195.09,25.26,28.71,127.34,64.9,716.75
4196.1,25.81,28.15,127.23,61.82,715.45
4197.13,24.84,28.79,127.04,67.22,717.39
4198.14,20.64,28.49,126.88,56.79,715.67
4199.17,21.57,28.62,126.77,56.05,727.51
4200.18,28.27,28.88,126.66,63.22,723.42
4201.19,33.45,31.86,126.58,57.61,724.28
4202.21,23.81,29.22,126.46,55.99,726.87
4203.22,25.91,30.28,126.35,48.09,721.27
4204.24,34.79,28.45,125.55,57.34,722.56
4205.25,16.08,28.54,125.24,50.26,722.78
4206.26,16.61,27.39,125.17,54.5,726.65
4207.27,16.33,28.45,125.09,45.59,721.05
4208.28,17.59,28.15,125.02,47.73,724.93
4209.29,16.16,28.11,124.9,48.58,725.58
4210.3,20.22,28.41,124.79,43.58,723.64
4211.31,17.17,28.19,124.56,48.73,721.05
4212.32,18.76,28.28,124.44,29.05,724.93
4213.33,18.63,28.79,124.25,34.94,721.91
4214.34,18.95,29,124.1,42.33,723.64
4215.35,16.99,28.32,123.95,40.16,724.5
4216.37,17.74,28.58,123.83,44.55,722.13
4217.38,20.67,29.09,123.76,46.11,726.87
4218.39,23.05,27.68,123.64,44.52,725.79
4219.4,19.86,28.41,123.57,43.67,725.36
4220.41,20.41,28.83,123.41,44.8,723.21
4221.42,23.37,27.98,123.3,39.49,724.71
4222.43,23.35,28.19,123.22,30.37,723.21
4223.44,25.78,28.28,123.15,35.7,720.41
4224.45,23.48,27.9,123,42.42,688.1
4225.46,25.24,28.32,122.96,38.88,0
4226.47,23.63,28.24,122.84,39.34,0
4227.48,25.79,28.36,122.77,38.48,0
4228.49,20.65,28.19,122.69,43.48,0
4229.5,21.13,28.41,122.65,38.69,0
4230.51,20.34,28.92,122.54,37.57,0
4231.52,20.08,27.94,122.46,2.66,0
4232.53,14.34,28.49,122.39,46.44,0
4233.55,18.77,28.58,122.19,23.96,0
4234.55,20.78,28.07,120.86,50.78,718.9
4235.56,17.75,27.6,120.82,59.9,722.34
4236.57,20.54,27.81,120.71,55.87,721.05
4237.58,19.05,28.02,120.56,65.6,721.27
4238.59,22.21,28.75,120.4,45.44,717.18
4239.6,21.46,27.26,120.29,25.64,713.3
4240.62,38.19,25.17,120.4,65.33,721.27
4241.63,29.44,27.94,120.48,53.52,727.51
4242.64,23.31,25.55,120.44,68.87,732.04
4243.65,19.75,27.64,120.4,68.41,721.91
4244.66,21.95,27.98,120.36,70.12,735.91
4245.67,20.53,27.9,120.33,64.81,729.02
4246.68,19.4,28.45,120.29,69.33,632.11
4247.69,15.46,28.71,120.21,70.46,729.88
4248.7,15.54,28.49,120.25,54.22,593.77
4249.71,15.53,28.62,120.33,40.92,721.7
4250.72,17.99,29.09,120.4,49.16,0
4251.73,15.94,27.17,120.44,43.15,727.73
4252.74,16.37,26.96,120.33,61.45,726.22
4253.75,16.67,28.79,120.25,54.68,0
4254.78,17.24,29.13,120.17,61.49,638.35
4255.79,22.73,28.02,120.14,65.73,0
4256.8,18.45,28.92,120.06,60.45,0
4257.81,19.14,28.11,119.98,64.26,1417.55
4258.82,17.76,28.07,119.91,63.04,726.01
4259.83,16.52,29,119.87,65.36,726.87
4260.84,18.08,27.56,119.87,65.15,726.01
4261.85,17.55,28.83,119.79,62.92,725.36
4262.86,19.23,28.36,119.75,66.55,726.65
4263.87,19.44,28.83,119.72,64.93,727.3
4264.88,18.46,29.3,119.72,64.6,727.73
4265.89,14.3,29.05,119.18,68.26,714.59
4266.9,14.48,28.32,119.03,62.8,715.88
4267.91,14.03,28.07,118.84,67.98,717.39
4268.92,15.09,28.79,118.65,57.15,720.41
4269.93,13.26,27.51,118.53,64.23,720.84
4270.94,13.83,28.15,118.42,70.76,719.33
4271.95,13.52,28.96,118.34,44.22,719.55
4272.96,13.93,28.24,118.34,56.3,721.27
4273.97,12.5,28.24,118.31,54.38,721.7
4275,14.1,29.47,118.19,45.47,721.91
4276.01,13.52,27.85,118.19,53.06,729.02
4277.02,15.35,28.62,118.12,45.28,727.73
4278.03,14.78,29.13,118.08,44.06,725.79
4279.04,14.49,29.26,118.08,38.63,733.54
4280.05,14.5,29,118.04,45.53,731.39
4281.06,13.43,28.79,117.96,31.25,732.9
4282.07,13.93,28.79,117.92,26.92,731.61
4283.08,13.82,29.47,117.89,41.75,731.39
4284.09,14.37,28.07,117.85,51.81,731.18
4285.1,13.36,29.51,117.77,50.65,732.9
4286.11,14.6,30.07,117.7,51.72,732.9
4287.12,13.98,28.36,117.66,49.74,732.9
4288.13,12.98,28.75,117.58,51.11,734.41
4289.14,13.48,29.09,117.54,50.44,730.96
4290.15,12.32,28.75,117.47,44.71,732.47
4291.16,14.84,27.77,117.43,22.22,732.25
4292.17,19.22,28.96,117.39,39.73,731.18
4297,16,23.85,116.97,63.01,724.5
4298.01,12.54,28.62,117.01,50.04,730.31
4299.02,11.91,28.54,116.9,56.3,729.45
4300.03,11.61,29.34,116.82,56.82,728.16
4301.04,12,29.43,116.78,51.51,728.59
4302.05,10.81,29,116.7,54.53,726.01
4303.06,11.57,28.75,116.59,54.53,727.51
4304.07,11.66,29.34,116.55,56.39,728.59
4305.08,12.39,29.09,116.48,57.49,728.59
4306.09,12.84,28.36,116.44,54.59,724.71
4307.1,13.67,28.58,116.4,57.95,729.02
4308.11,12.41,29,116.29,56.57,728.81
4309.12,12.55,29.13,116.29,52.21,727.94
4310.13,11.69,28.92,116.25,57.09,726.44
4311.15,12.39,29.3,116.29,56.7,729.02
4312.17,13.42,28.02,116.29,52.67,726.22
4313.18,17.74,28.32,116.32,3.88,726.65
4314.18,17.9,28.62,116.29,47.36,726.65
4315.19,14.53,28.75,116.25,50.56,727.73
4316.2,15.28,27.85,116.21,51.72,726.44
4317.21,16.68,28.62,116.17,53.03,727.51
4318.22,17.39,28.66,116.09,50.62,726.22
4319.23,18.08,27.09,116.06,52.42,725.79
4320.24,15.07,29.34,116.06,53.58,727.73
4321.25,17.24,29.13,116.02,50.38,726.01
4322.26,17.61,28.79,115.98,48.7,723.42
4323.27,17.39,28.71,115.94,43.61,726.22
4324.28,15.16,29.34,115.9,50.5,726.44
4325.3,19.88,25.38,115.87,0,712.22
4326.31,91.41,28.79,115.87,37.87,717.39
4327.33,52.13,27.9,115.87,52.82,729.67
4328.34,18.49,29.73,115.87,50.9,727.3
4329.35,15.54,29.51,115.79,52.94,728.59
4330.35,12.99,26.41,115.56,45.04,716.31
4331.37,22.08,26.24,115.52,60.42,718.25
4332.38,18.95,26.79,115.48,52.39,719.98
4333.39,16.03,26.41,115.48,60.78,720.41
4334.4,16.68,26.45,115.41,56.88,719.98
4335.41,19.77,27.73,115.29,59.44,717.82
4336.42,21.29,25.09,115.22,54.65,716.31
4337.43,16.6,27.17,115.14,58.83,720.62
4338.44,13.98,27.22,115.14,56.73,717.82
4339.45,13.51,25.6,115.07,55.72,721.48
4340.46,14.08,26.24,115.03,55.08,720.41
4341.47,15.53,25.98,114.19,56.91,729.74
4342.48,13.61,27.9,114.19,56.82,730.17
4343.49,13.08,26.49,114.19,61.09,728.88
4344.5,14.75,26.96,114.23,62.61,728.02
4345.51,14.04,26.7,114.38,61.27,728.02
4346.52,12.54,27.22,114.3,61.09,725.86
4347.53,13.83,26.15,114.23,62.58,730.6
4348.54,14.38,27.09,114.19,61.3,729.1
4349.55,13.41,28.71,114.19,61.76,730.6
4350.56,13.67,28.62,114.23,58.1,730.39
4351.57,15.21,27.77,114.26,57.31,730.39
4352.58,14.21,28.19,114.3,58.98,729.96
4353.59,14.48,28.24,114.34,54.99,729.96
4354.6,15.33,28.11,114.46,54.01,729.1
4355.61,13.66,27.56,114.53,56.6,730.6
4356.62,14.27,27.6,114.57,56.18,731.9
4357.63,13.89,27.85,114.57,56.73,732.33
4358.64,13.61,28.11,114.57,60.94,731.04
4359.65,12.98,28.41,114.57,58.65,729.74
4360.66,14.15,27.85,114.57,59.47,730.6
4361.67,13.04,24.53,112.97,53.95,0
4362.68,13.13,25.68,112.74,56.6,3317.51
4363.69,13.21,26.58,112.89,55.78,727.3
4364.7,18.44,26.83,113.08,57.31,729.45
4365.71,18.55,26.92,113.62,56.02,736.34
4366.72,14.96,26.79,113.39,54.47,732.68
4367.73,14.08,27.22,113.35,52.45,732.9
4368.74,14.84,25.64,113.31,54.41,733.11
4369.75,13.17,26.24,113.39,52.97,733.54
4370.76,14.78,27.04,113.39,56.6,733.33
4371.77,15.87,25.81,113.39,53.77,730.1
4372.78,14.13,27.04,113.5,55.05,730.74
4373.79,14.35,26.36,113.54,54.1,729.67
4374.8,15.67,25.21,113.62,58.07,730.31
4375.81,19.64,26.58,113.69,58.22,729.45
4376.82,17.9,26.19,113.73,58.62,729.02
4377.83,18.64,26.79,113.77,54.35,727.94
4378.84,17.14,25.6,113.81,54.83,731.82
4379.85,18.27,25.64,113.85,61.15,728.59
4380.86,14.95,25.3,113.92,62.61,729.45
4381.87,16.08,25.13,113.96,61.33,730.1
4382.88,14.62,26.19,114,58.16,730.74
4383.88,15.8,23.55,114.04,61.52,730.53
4384.89,17.56,26.53,114.07,58.4,729.67
4385.9,16.08,24.62,114.11,59.2,730.96
4386.91,16.22,25.17,114.15,58.95,730.74
4387.92,15.53,26.11,114.19,60.45,727.73
4388.95,16.03,26.45,114.19,57.67,731.61
4389.98,14.25,27.85,114.26,60.33,728.81
4390.99,15.01,26.28,114.3,56.66,729.67
4392,14.78,25.04,114.34,58.86,731.82
4392,14.78,25.04,114.34,58.86,731.82
4393.01,15.59,26.62,114.34,57.31,729.24
4394.02,4.62,11.59,116.13,21.61,732.9
4395.03,5.15,12.1,115.98,23.62,732.68
4396.04,5.85,11.42,116.09,27.1,736.13
4397.05,5.49,10.02,116.29,25.15,735.7
4398.05,5.64,10.36,116.4,25.73,736.34
4399.06,6.72,11.64,115.83,58.92,728.59
4400.07,7.03,11.47,115.83,32.87,726.65
4401.08,5.38,11.93,115.87,25.45,729.02
4402.09,5.52,11.51,115.75,32.14,728.16
4403.1,5.62,12.23,115.68,28.57,728.81
4404.11,5.56,12.23,115.6,23.07,729.24
4405.12,5.43,10.44,115.52,19.78,726.87
4406.13,6.06,12.1,115.45,25.33,727.51
4407.14,4.66,11.12,115.37,29.02,727.94
4408.15,5.07,12.23,115.26,32.23,728.38
4409.16,4.56,11.76,115.26,29.24,728.38
4410.17,4.72,12.74,115.22,30.15,727.51
4411.18,4.43,12.83,115.18,27.38,727.08
4412.19,5.02,11.85,115.1,24.51,727.51
4413.2,5.67,13.55,115.1,26.46,726.65
4414.21,5.79,14.36,115.07,25.88,729.88
4415.21,5.72,13.38,115.1,21.18,745.39
4416.22,5.64,13.93,115.26,19.87,744.96
4417.23,5.82,13.42,115.56,24.6,739.57
4418.24,5.42,14.57,115.52,26.28,738.71
4419.25,6.21,14.36,115.37,36.07,737.85
4420.26,5.2,13.04,115.45,21.55,737.21
4421.27,5.8,13.38,115.45,1.69,736.99
4422.28,5.51,13.51,115.37,48.09,736.77
4423.29,5.71,13.51,115.33,46.93,736.34
4424.3,6.3,13,115.26,42.78,735.27
4425.31,6.15,13.59,115.18,42.75,735.91
4426.32,6.24,12.32,115.07,42.26,733.54
4427.33,5.01,12.96,115.03,45.56,736.56
4428.34,6.69,16.62,114.95,45.74,732.9
4429.35,6.9,11.59,114.84,42.75,732.68
4430.36,4.09,11.34,114.76,39.52,733.54
4431.37,4.52,14.4,114.11,39.55,730.53
4432.38,4.86,14.32,114.19,30.91,732.68
4433.39,5.2,14.4,114.04,32.59,732.47
4434.4,6.21,13.51,113.92,33.78,732.25
4435.41,5.85,12.91,113.85,32.78,729.02
4436.42,5.83,13.98,113.77,30.21,728.16
4437.43,5.25,13.76,113.73,32.87,746.47
4438.44,5.08,14.4,113.77,19.9,731.82
4439.45,5.13,14.36,113.81,56.51,727.51
4440.48,8.26,21.39,112.97,60.27,0
4441.5,10.64,24.07,112.97,59.38,740.95
4442.51,10.58,23.69,113.04,55.87,735.56
4443.52,12.8,24.79,113.08,59.38,732.98
4444.53,14.04,23,113.08,60.91,729.1
4445.54,45.12,17.21,113.04,58.8,727.37
4446.56,56.28,19.73,113.01,59.26,725.22
4447.57,56.99,24.07,113.01,65.57,724.57
4448.58,19.66,24.11,112.97,60.75,728.23
4449.59,16.53,23.56,112.97,59.26,1244.23
4450.6,19.97,24.11,112.97,54.8,654.09
4451.61,31.92,22.96,112.97,52.82,725
4452.62,14.66,23.13,112.97,64.51,728.88
4453.63,9.9,24.15,113.01,58.25,728.88
4454.64,9.39,24.24,113.08,57.34,727.8
4455.65,8.25,23.39,113.12,55.05,726.51
4456.66,9.59,24.37,113.12,58.92,729.96
4457.67,8.72,23.17,113.08,61.88,729.31
4458.7,9.32,24.79,113.04,56.3,730.82
4459.71,8.72,24.24,113.01,59.23,732.76
4460.72,9.6,23.64,113.01,58.98,731.47
4461.73,9.59,24.58,113.04,48.95,731.68
4462.74,10.07,23.39,113.01,52.79,732.76
4463.74,9.23,22.66,112.59,62.92,752.16
4464.75,8.86,23.22,112.82,39.46,746.77
4465.76,9.17,22.58,112.59,59.38,738.15
4466.77,9.06,22.92,112.4,58.28,734.48
4467.78,10.87,24.58,112.47,58.62,732.98
4468.79,12.26,26.71,112.4,55.69,730.82
4469.8,11.32,27.09,112.32,59.96,733.19
4470.81,9.44,25.52,112.36,56.88,733.62
4471.82,10.78,23.43,112.47,58.5,732.54
4472.83,10.56,26.07,112.63,57.24,732.33
4473.84,11.29,25.69,112.74,53.83,731.04
4474.85,11.4,24.49,112.78,57.34,729.96
4475.86,12.99,25.52,112.82,55.54,729.53
4476.87,12.15,25.98,112.85,61.97,729.96
4477.88,14.76,24.49,112.89,58.68,724.57
4477.88,14.76,24.49,112.89,58.68,724.57
4478.91,14.85,26.67,112.93,47.05,726.94
4479.92,13.36,24.71,112.97,69.81,731.47
4480.93,14.08,25.56,113.01,60.08,730.82
4481.94,14.72,25.81,113.04,56.36,728.88
4482.95,15.27,25.81,113.08,57.15,725.65
4483.98,12.92,25.86,113.16,57.82,726.51
4484.99,13.12,24.41,113.16,58.68,728.88
4486,12.49,23.56,113.2,58.86,726.51
4487.01,12.45,25.35,113.24,56.15,727.16
4488.02,12.93,24.28,113.31,58.04,727.16
4489.02,13.26,25.43,113.31,61.67,728.88
4490.03,13.71,25.9,113.35,60.75,725.22
4491.04,13.18,25.86,113.39,57.18,726.51
4492.05,13.98,25.52,113.39,55.66,726.51
4493.06,13.67,26.15,113.43,56.54,728.45
4494.07,13.37,26.58,113.5,59.93,727.59
4495.08,11.62,24.41,113.27,59.41,717.67
4496.09,14.5,27.52,113.39,58.28,724.57
4497.1,12.85,25.43,113.46,52.97,725.86
4498.11,11.61,25.81,113.62,54.16,724.79
4499.12,12.85,25.77,114.04,56.39,722.63
4500.13,12.03,24.24,114,56.3,731.47
4501.14,12.49,24.96,113.92,57.55,730.39
4502.15,12.76,26.5,113.96,57.95,733.19
4503.16,12.68,24.03,114.11,57.15,734.05
4504.17,12.62,25.22,114.15,59.65,733.19
4505.18,13.27,25.47,114.23,57.95,731.9
4506.19,13.07,24.58,114.3,58.19,728.23
4507.2,12.62,23.94,114.42,59.81,730.39
4508.21,12.7,25.47,114.46,60.78,730.82
4509.22,12.12,24.11,114.46,58.46,730.6
4510.23,13.16,24.32,114.42,55.87,730.82
4511.24,12.75,24.41,114.49,57.24,731.04
4512.25,12.23,24.2,114.57,56.6,731.25
4513.25,16.16,24.49,114.61,56.15,701.08
4514.26,13.31,24.88,114.49,57.21,700.65
4515.27,13.2,25.01,114.38,54.59,701.08
4516.28,14.53,24.2,114.34,52.3,700.65
4517.33,18.12,24.88,114.3,49.95,697.2
4518.34,21.92,24.75,114.3,49.34,698.92
4519.35,16.67,25.39,114.34,53.31,717.89
4520.36,15.35,26.03,114.49,55.32,717.89
4521.37,17.63,25.69,114.57,53.49,717.03
4522.38,18.1,28.03,114.57,55.11,725
4523.39,16.32,26.2,114.65,57.15,725.43
4524.4,15.67,26.03,114.72,56.76,724.57
4525.43,15.76,26.11,114.76,56.02,723.49
4526.44,16.85,25.56,114.8,55.54,723.06
4527.45,16.52,18.45,114.61,60.14,722.63
4528.46,10.72,18.02,114.72,59.32,725.22
4529.47,11.03,18.58,114.91,65.54,726.51
4530.48,10.24,17.81,114.95,62.37,726.73
4531.51,9.99,20.49,114.99,67.13,724.14
4532.52,8.8,19.04,115.03,64.6,724.57
4533.53,10.37,24.34,115.07,63.77,724.14
4534.54,9.49,23.79,115.18,62.68,720.91
4535.55,9.13,23.96,115.26,56.85,724.57
4536.56,10.01,24.38,115.33,59.29,731.9
4537.57,12.21,24.34,115.41,58.92,731.04
4538.58,11.26,24.98,115.48,59.08,729.53
4539.59,10.75,24.6,115.56,59.29,729.31
4540.6,16.27,28.64,115.6,58.71,724.79
4541.61,15.43,26.09,115.64,58.16,725.65
4542.62,14.5,24.9,115.68,60.6,726.51
4543.63,16.85,26.6,115.68,56.57,731.47
4544.65,14.33,25.02,115.71,57.82,739.01
4545.68,15.86,28.3,115.71,63.16,729.31
4546.69,7.03,12.42,115.83,57.24,731.04
4547.7,9.6,18.76,115.87,58.37,726.94
4548.71,8.01,17.49,116.4,62.68,728.45
4549.72,6.74,16.51,116.32,59.96,737.29
4550.73,13.66,25.36,116.21,58.86,735.99
4551.74,10.09,23.32,116.21,57.61,732.98
4552.75,10.25,24.68,116.21,56.73,736.42
4553.76,12.49,22.89,116.29,58.37,740.73
4554.77,10.92,23.79,116.4,58.01,735.35
4555.78,11.92,24.85,116.48,55.99,732.76
4556.79,9.56,24.9,116.51,54.74,734.7
4557.8,11.08,22.72,116.59,55.72,733.62
4558.81,13.59,24,116.36,54.53,726.51
4559.82,9.34,23.28,116.29,54.13,725
4560.83,8.59,24.09,116.44,52.82,722.85
4561.84,9.13,23.58,116.4,47.85,721.98
4562.85,9.04,24.77,116.36,48.18,722.41
4563.86,8.67,24.47,116.36,45.71,722.63
4564.87,8.3,24.09,116.36,45.59,723.71
4565.88,9.29,23.87,116.4,49.16,723.06
4565.88,9.29,23.87,116.4,49.16,723.06
4566.89,8.47,23.49,116.4,36.35,723.28
4567.9,8.98,24.09,116.48,38.63,722.63
4568.91,9.75,25.28,116.48,35.58,723.28
4569.92,8.51,23.15,116.51,38.88,724.14
4570.93,9.03,24.26,116.55,40.68,724.57
4571.94,8.22,24.73,116.51,36.96,724.57
4572.95,8.37,23.83,116.55,41.1,725
4573.96,9.34,23.15,116.63,39.73,724.35
4574.97,10.41,24.26,116.59,36.25,725
4575.98,8.55,24.68,116.59,40.43,725.43
4576.99,9.13,24.94,116.59,37.05,724.57
4578,7.78,25.11,116.51,35.28,726.08
4579.01,7.8,24.47,116.67,40.74,725.86
4580.02,7.59,23.49,116.55,38.79,725.43
4581.03,7.54,24.04,116.48,38.79,727.16
4582.04,7.61,24.38,116.36,37.5,725
4583.05,6.99,23.96,116.36,33.02,725.43
4584.06,7.42,23.87,116.25,35.43,724.57
4585.07,7.34,23.62,116.13,56.54,725.43
4586.08,7.8,23.66,115.98,54.62,726.51
4587.09,7.33,23.75,115.83,56.94,726.29
4588.1,6.52,23.58,115.75,55.57,728.45
4589.11,6.62,22.81,115.71,53.49,727.8
4590.12,7.19,23.79,115.64,53.64,725.22
4591.12,7.54,23.83,115.56,53.13,725.22
4592.15,7.08,24.64,114.95,38.57,745.05
4593.16,6.69,23.7,114.91,39.24,743.32
4594.17,6.51,24.21,114.76,38.79,745.48
4595.18,6.56,24.21,114.72,38.33,744.4
4596.19,6.69,23.83,114.8,37.44,743.32
4597.2,6.7,23.62,114.87,38.18,742.67
4597.2,6.7,23.62,114.87,38.18,742.67
4598.21,6.91,23.87,114.91,39.03,742.89
4599.22,6.21,23.36,114.91,40.46,744.4
4600.23,6.49,24.13,114.99,35.19,743.11
4601.24,5.79,23.79,114.99,40.4,743.54
4602.25,6.69,24.09,114.99,38.33,743.54
4603.26,6.82,23.49,115.03,42.54,743.75
4604.27,7.87,23.11,115.03,42.23,742.46
4605.28,6.77,23.96,115.07,39.55,742.24
4606.29,7.07,24.17,115.07,37.9,741.17
4607.3,7.64,24.3,115.07,43,742.46
4608.31,7.05,23.66,115.1,40.19,742.03
4609.32,7.43,24.6,115.1,38.3,742.24
4610.33,7.27,24.68,115.14,39.34,741.6
4611.34,8.19,24.51,115.18,38.6,741.81
4612.35,7.07,24.34,115.22,37.54,741.6
4613.36,7.14,24.43,115.29,37.75,741.38
4614.37,6.47,23.79,114.91,36.16,727.94
4615.38,5.55,23.92,114.99,37.57,726.65
4616.39,6.17,23.79,114.99,20.3,725.36
4617.4,6.63,24.26,114.95,35.52,724.71
